lead_id,created_date,source,community_interest,zone,property_type_interest,budget_range,nationality,lead_score,stage,response_time_hours,total_interactions,ai_assisted,assigned_agent,conversion_value_sar,last_activity_date,follow_up_scheduled
LEAD-006076,2024-01-24,Referral,Al Jawharah,East,Townhouse,3M-5M,Indian,75,Proposal Sent,19.2,10,True,Agent F,0.0,2025-12-26,True
LEAD-006077,2025-09-11,Walk-in,Marafy,South,Duplex,1M-2M,UAE,64,Site Visit,0.3,5,False,Agent D,0.0,2025-12-31,True
LEAD-006078,2024-08-26,Referral,Marafy,South,Villa,500K-1M,Saudi,73,Lost,4.9,16,True,Agent D,0.0,2024-10-16,False
LEAD-006079,2024-10-08,Website,Al Bayan,South,Villa,3M-5M,Saudi,56,Negotiation,6.2,7,True,Agent B,0.0,2025-12-18,True
LEAD-006080,2024-12-04,Partner Agency,Al Yasmin,Central,Duplex,2M-3M,Saudi,23,Proposal Sent,4.8,12,True,Agent C,0.0,2025-12-24,False
LEAD-006081,2025-10-17,Website,Al Rimal,East,Villa,5M-10M,Other,44,Qualified,6.3,2,True,Agent A,0.0,2025-12-30,True
LEAD-006082,2025-12-01,Exhibition,Warefa,North,Townhouse,500K-1M,Saudi,45,Site Visit,24.4,7,True,Agent B,0.0,2025-12-22,True
LEAD-006083,2024-01-20,Referral,Al Fursan,West,Townhouse,500K-1M,UAE,75,Qualified,2.4,6,False,Agent C,0.0,2025-12-29,True
LEAD-006084,2024-11-15,Exhibition,Al Jawharah,East,Apartment,3M-5M,Other,64,Won,1.6,10,False,Agent D,4136731.0,2025-02-13,False
LEAD-006085,2024-09-24,Social Media,Sedra,North,Townhouse,5M-10M,Saudi,68,Site Visit,60.0,4,False,Agent F,0.0,2025-12-26,True
LEAD-006086,2025-11-15,Call Center,Dar Al Salam,West,Villa,500K-1M,UAE,17,Lost,1.1,15,True,Agent C,0.0,2025-12-07,False
LEAD-006087,2025-07-06,Social Media,Al Fursan,West,Penthouse,2M-3M,Pakistani,76,Qualified,7.5,5,True,Agent C,0.0,2025-12-26,True
LEAD-006088,2025-10-21,Walk-in,Al Jawharah,East,Townhouse,10M+,Egyptian,100,Negotiation,0.3,10,False,Agent A,0.0,2025-12-28,False
LEAD-006089,2024-08-10,Partner Agency,Al Ahlam,Central,Villa,2M-3M,Pakistani,47,Qualified,16.9,1,True,Agent B,0.0,2025-12-19,False
LEAD-006090,2024-02-14,Referral,Al Jawharah,East,Townhouse,3M-5M,British,34,Won,12.1,13,True,Agent F,3644623.0,2024-08-06,False
LEAD-006091,2024-10-26,Website,Dar Al Salam,West,Villa,1M-2M,Saudi,41,Site Visit,15.9,7,True,Agent F,0.0,2025-12-19,True
LEAD-006092,2025-01-19,Referral,Alarous,North,Townhouse,3M-5M,Egyptian,77,Proposal Sent,6.6,9,True,Agent C,0.0,2025-12-28,True
LEAD-006093,2024-07-04,Call Center,Al Rimal,East,Villa,500K-1M,Saudi,65,Lost,3.6,15,False,Agent A,0.0,2024-07-26,False
LEAD-006094,2024-02-24,Website,Warefa,North,Villa,2M-3M,Egyptian,63,Site Visit,30.4,8,False,Agent E,0.0,2025-12-25,True
LEAD-006095,2025-03-17,Referral,Al Bayan,South,Townhouse,2M-3M,Jordanian,73,Contacted,6.2,2,True,Agent D,0.0,2025-12-18,False
LEAD-006096,2025-09-01,Walk-in,Al Ahlam,Central,Apartment,1M-2M,British,100,Negotiation,2.3,8,False,Agent F,0.0,2025-12-27,True
LEAD-006097,2024-12-09,Call Center,Al Nargis,Central,Apartment,2M-3M,Egyptian,27,Lost,1.0,17,True,Agent E,0.0,2025-02-04,False
LEAD-006098,2025-04-27,Referral,Al Jawharah,East,Villa,500K-1M,UAE,100,Lost,54.7,14,True,Agent D,0.0,2025-09-24,False
LEAD-006099,2025-07-27,Website,Al Fursan,West,Penthouse,3M-5M,Indian,19,Negotiation,2.9,7,False,Agent A,0.0,2025-12-26,True
LEAD-006100,2025-01-14,Website,Alarous,North,Duplex,500K-1M,Egyptian,35,Qualified,0.6,5,True,Agent B,0.0,2025-12-24,True
LEAD-006101,2024-03-09,Referral,Al Ahlam,Central,Townhouse,500K-1M,Saudi,46,Lost,27.2,14,True,Agent B,0.0,2024-04-08,False
LEAD-006102,2025-05-10,Exhibition,Al Bayan,South,Apartment,5M-10M,Egyptian,43,Site Visit,15.7,10,True,Agent A,0.0,2025-12-29,False
LEAD-006103,2024-08-16,Walk-in,Al Fursan,West,Apartment,5M-10M,Pakistani,95,Won,0.6,11,False,Agent B,7637919.0,2024-10-02,False
LEAD-006104,2025-01-31,Social Media,Al Jawharah,East,Villa,500K-1M,UAE,76,Won,10.6,12,True,Agent C,816716.0,2025-06-19,False
LEAD-006105,2024-04-30,Partner Agency,Al Rimal,East,Villa,500K-1M,Saudi,69,Qualified,17.1,2,False,Agent A,0.0,2025-12-25,True
LEAD-006106,2024-06-16,Website,Al Bayan,South,Villa,5M-10M,Saudi,59,New,3.5,2,False,Agent E,0.0,2025-12-28,True
LEAD-006107,2025-04-20,Email Campaign,Marafy,South,Penthouse,500K-1M,Filipino,63,New,1.1,1,True,Agent A,0.0,2025-12-21,True
LEAD-006108,2024-12-10,Website,Sedra,North,Penthouse,2M-3M,Indian,52,Site Visit,6.5,6,False,Agent E,0.0,2025-12-31,True
LEAD-006109,2024-08-01,Social Media,Dar Al Salam,West,Villa,5M-10M,Other,37,Negotiation,20.0,10,True,Agent A,0.0,2025-12-27,True
LEAD-006110,2024-08-11,Call Center,Warefa,North,Apartment,2M-3M,American,87,Lost,0.3,15,True,Agent B,0.0,2024-11-05,False
LEAD-006111,2025-04-05,Referral,Al Fursan,West,Townhouse,2M-3M,British,72,Site Visit,14.2,6,False,Agent F,0.0,2025-12-24,True
LEAD-006112,2024-06-14,Walk-in,Al Fursan,West,Townhouse,2M-3M,Saudi,24,Contacted,1.4,1,False,Agent C,0.0,2025-12-22,True
LEAD-006113,2025-01-07,Partner Agency,Warefa,North,Apartment,5M-10M,Other,29,Lost,1.8,12,True,Agent A,0.0,2025-01-22,False
LEAD-006114,2024-06-21,Social Media,Warefa,North,Duplex,3M-5M,Saudi,43,Qualified,12.5,5,True,Agent F,0.0,2025-12-18,True
LEAD-006115,2025-09-02,Social Media,Alarous,North,Apartment,5M-10M,UAE,99,Lost,4.5,17,False,Agent F,0.0,2025-12-28,False
LEAD-006116,2024-01-27,Referral,Al Fursan,West,Townhouse,500K-1M,Jordanian,58,Qualified,4.4,7,True,Agent E,0.0,2025-12-21,True
LEAD-006117,2024-03-27,Exhibition,Al Nargis,Central,Apartment,5M-10M,Saudi,75,Lost,7.2,12,True,Agent A,0.0,2024-06-29,False
LEAD-006118,2024-04-23,Website,Sedra,North,Apartment,1M-2M,Saudi,61,Site Visit,23.3,2,True,Agent C,0.0,2025-12-24,True
LEAD-006119,2025-09-12,Partner Agency,Al Yasmin,Central,Penthouse,3M-5M,Saudi,64,Won,12.8,12,True,Agent E,3825690.0,2025-12-18,False
LEAD-006120,2024-08-08,Website,Alarous,North,Townhouse,500K-1M,Saudi,48,Lost,21.8,16,True,Agent E,0.0,2024-12-11,False
LEAD-006121,2024-10-18,Exhibition,Dar Al Salam,West,Townhouse,500K-1M,Indian,72,Won,14.7,13,True,Agent B,730051.0,2025-01-05,False
LEAD-006122,2024-03-18,Website,Al Rimal,East,Penthouse,500K-1M,Other,30,Qualified,3.0,2,True,Agent B,0.0,2025-12-31,False
LEAD-006123,2025-07-17,Social Media,Marafy,South,Duplex,3M-5M,Pakistani,25,Qualified,1.1,9,True,Agent A,0.0,2025-12-27,True
LEAD-006124,2025-12-22,Walk-in,Sedra,North,Apartment,500K-1M,Saudi,86,New,1.6,2,True,Agent B,0.0,2025-12-28,True
LEAD-006125,2025-06-18,Referral,Al Ahlam,Central,Apartment,2M-3M,Saudi,89,Lost,15.5,16,False,Agent F,0.0,2025-08-14,False
LEAD-006126,2025-11-26,Website,Al Bayan,South,Duplex,1M-2M,Saudi,78,Won,7.8,11,True,Agent E,1450597.0,2025-12-18,False
LEAD-006127,2024-10-01,Social Media,Al Fursan,West,Apartment,500K-1M,Saudi,8,Contacted,8.5,2,True,Agent B,0.0,2025-12-27,True
LEAD-006128,2025-03-28,Call Center,Al Ahlam,Central,Townhouse,3M-5M,Egyptian,29,Contacted,2.0,4,True,Agent E,0.0,2025-12-30,False
LEAD-006129,2025-04-28,Email Campaign,Al Ahlam,Central,Villa,1M-2M,Saudi,49,New,0.5,1,False,Agent E,0.0,2025-12-26,True
LEAD-006130,2025-05-30,Social Media,Al Jawharah,East,Apartment,3M-5M,Egyptian,19,Site Visit,9.3,10,False,Agent C,0.0,2025-12-31,True
LEAD-006131,2024-11-06,Social Media,Al Jawharah,East,Apartment,1M-2M,Indian,20,Contacted,25.6,5,True,Agent E,0.0,2025-12-20,False
LEAD-006132,2025-10-18,Social Media,Al Nargis,Central,Townhouse,500K-1M,UAE,55,Proposal Sent,15.2,13,True,Agent B,0.0,2025-12-20,True
LEAD-006133,2025-04-15,Referral,Al Jawharah,East,Townhouse,3M-5M,Saudi,61,Negotiation,12.3,8,True,Agent E,0.0,2025-12-28,False
LEAD-006134,2024-07-31,Exhibition,Al Rimal,East,Villa,10M+,Indian,71,Qualified,5.1,5,True,Agent E,0.0,2025-12-23,True
LEAD-006135,2024-12-20,Website,Sedra,North,Apartment,1M-2M,Indian,44,Qualified,18.7,5,False,Agent A,0.0,2025-12-30,False
LEAD-006136,2025-04-15,Email Campaign,Al Rimal,East,Apartment,2M-3M,Jordanian,43,Site Visit,2.0,6,True,Agent E,0.0,2025-12-22,True
LEAD-006137,2025-11-17,Website,Al Bayan,South,Villa,2M-3M,Egyptian,55,Qualified,2.4,3,True,Agent C,0.0,2025-12-23,True
LEAD-006138,2025-08-14,Partner Agency,Marafy,South,Villa,1M-2M,Saudi,40,Qualified,52.0,7,True,Agent E,0.0,2025-12-21,True
LEAD-006139,2024-02-04,Exhibition,Al Nargis,Central,Townhouse,5M-10M,Saudi,88,Won,17.7,12,True,Agent E,8590795.0,2024-03-28,False
LEAD-006140,2024-06-19,Social Media,Al Ahlam,Central,Apartment,2M-3M,Saudi,53,Lost,1.5,15,False,Agent F,0.0,2024-09-29,False
LEAD-006141,2024-03-28,Exhibition,Dar Al Salam,West,Apartment,3M-5M,Saudi,18,Proposal Sent,0.5,7,False,Agent E,0.0,2025-12-24,True
LEAD-006142,2025-03-08,Referral,Dar Al Salam,West,Villa,1M-2M,Pakistani,85,Proposal Sent,10.1,10,True,Agent B,0.0,2025-12-20,False
LEAD-006143,2025-02-06,Partner Agency,Al Ahlam,Central,Townhouse,2M-3M,Egyptian,76,Won,14.5,9,True,Agent B,2216821.0,2025-03-04,False
LEAD-006144,2025-08-02,Walk-in,Warefa,North,Apartment,2M-3M,Saudi,69,Proposal Sent,1.2,11,True,Agent A,0.0,2025-12-31,True
LEAD-006145,2024-06-19,Call Center,Sedra,North,Townhouse,1M-2M,Other,47,Lost,1.9,15,False,Agent A,0.0,2024-07-20,False
LEAD-006146,2024-08-03,Website,Sedra,North,Villa,5M-10M,British,43,Lost,11.4,14,True,Agent F,0.0,2024-09-22,False
LEAD-006147,2024-01-10,Referral,Al Rimal,East,Villa,5M-10M,Egyptian,100,Negotiation,7.9,2,True,Agent A,0.0,2025-12-24,False
LEAD-006148,2025-08-27,Website,Dar Al Salam,West,Penthouse,500K-1M,Saudi,22,Lost,6.0,13,False,Agent A,0.0,2025-11-26,False
LEAD-006149,2024-06-24,Website,Al Bayan,South,Duplex,5M-10M,Indian,98,Won,34.4,12,False,Agent E,7484931.0,2024-07-26,False
LEAD-006150,2025-08-13,Website,Sedra,North,Penthouse,1M-2M,Saudi,22,Lost,42.6,12,False,Agent B,0.0,2025-08-29,False
LEAD-006151,2024-09-09,Referral,Dar Al Salam,West,Townhouse,10M+,Saudi,100,Won,4.4,14,False,Agent F,16997332.0,2024-09-25,False
LEAD-006152,2025-07-19,Walk-in,Marafy,South,Apartment,1M-2M,Egyptian,63,Won,1.1,15,False,Agent B,1632369.0,2025-10-19,False
LEAD-006153,2025-09-05,Website,Al Rimal,East,Apartment,2M-3M,Saudi,51,New,6.0,3,True,Agent A,0.0,2025-12-18,False
LEAD-006154,2024-10-03,Referral,Al Rimal,East,Apartment,3M-5M,Saudi,78,Contacted,0.5,4,True,Agent C,0.0,2025-12-25,True
LEAD-006155,2025-10-08,Referral,Al Nargis,Central,Duplex,2M-3M,Indian,70,Negotiation,3.0,12,False,Agent E,0.0,2025-12-23,True
LEAD-006156,2024-01-11,Website,Al Jawharah,East,Villa,3M-5M,Pakistani,41,Site Visit,2.5,10,True,Agent F,0.0,2025-12-22,False
LEAD-006157,2025-09-01,Partner Agency,Dar Al Salam,West,Penthouse,2M-3M,UAE,41,New,0.6,2,True,Agent F,0.0,2025-12-18,True
LEAD-006158,2024-02-16,Website,Al Nargis,Central,Villa,5M-10M,Indian,61,Qualified,7.2,2,True,Agent D,0.0,2025-12-23,False
LEAD-006159,2025-02-22,Partner Agency,Sedra,North,Townhouse,500K-1M,Egyptian,45,Contacted,1.3,3,False,Agent D,0.0,2025-12-29,True
LEAD-006160,2024-08-15,Call Center,Warefa,North,Penthouse,10M+,Indian,46,Site Visit,0.9,5,True,Agent D,0.0,2025-12-31,True
LEAD-006161,2025-09-18,Walk-in,Al Jawharah,East,Penthouse,1M-2M,British,62,Site Visit,5.4,9,False,Agent A,0.0,2025-12-27,True
LEAD-006162,2024-03-09,Website,Marafy,South,Duplex,1M-2M,Egyptian,81,Proposal Sent,3.8,13,True,Agent B,0.0,2025-12-26,False
LEAD-006163,2025-06-26,Social Media,Alarous,North,Duplex,1M-2M,Saudi,35,New,0.5,1,True,Agent B,0.0,2025-12-21,True
LEAD-006164,2024-08-12,Website,Al Rimal,East,Villa,2M-3M,Saudi,89,Won,4.1,12,True,Agent B,2405708.0,2024-12-28,False
LEAD-006165,2025-07-09,Website,Marafy,South,Apartment,500K-1M,Saudi,17,Lost,69.7,12,True,Agent F,0.0,2025-10-26,False
LEAD-006166,2025-09-15,Exhibition,Al Fursan,West,Villa,2M-3M,British,61,Lost,19.3,11,True,Agent A,0.0,2025-12-16,False
LEAD-006167,2025-07-16,Email Campaign,Sedra,North,Penthouse,2M-3M,UAE,56,Site Visit,0.7,9,False,Agent A,0.0,2025-12-28,True
LEAD-006168,2024-06-24,Walk-in,Sedra,North,Townhouse,2M-3M,Egyptian,100,Contacted,2.6,1,True,Agent B,0.0,2025-12-26,True
LEAD-006169,2025-03-25,Social Media,Marafy,South,Villa,2M-3M,Indian,70,Negotiation,24.0,10,True,Agent B,0.0,2025-12-18,False
LEAD-006170,2025-02-02,Referral,Al Fursan,West,Apartment,500K-1M,Other,49,New,5.9,1,False,Agent C,0.0,2025-12-20,False
LEAD-006171,2024-10-24,Social Media,Al Bayan,South,Villa,3M-5M,Saudi,36,Contacted,25.9,1,False,Agent A,0.0,2025-12-25,True
LEAD-006172,2025-09-02,Referral,Warefa,North,Townhouse,3M-5M,Indian,68,Qualified,10.5,5,True,Agent D,0.0,2025-12-23,True
LEAD-006173,2025-04-05,Partner Agency,Al Fursan,West,Townhouse,3M-5M,Saudi,17,Negotiation,56.7,10,True,Agent B,0.0,2025-12-18,False
LEAD-006174,2025-03-04,Social Media,Al Bayan,South,Apartment,1M-2M,British,45,Qualified,37.1,4,True,Agent E,0.0,2025-12-29,True
LEAD-006175,2024-07-23,Exhibition,Marafy,South,Apartment,500K-1M,Saudi,47,Qualified,30.6,8,True,Agent E,0.0,2025-12-23,True
LEAD-006176,2025-03-30,Exhibition,Al Yasmin,Central,Apartment,2M-3M,Filipino,76,Won,12.7,15,True,Agent B,2453289.0,2025-09-21,False
LEAD-006177,2025-02-15,Website,Marafy,South,Villa,5M-10M,Saudi,50,Qualified,18.8,3,True,Agent F,0.0,2025-12-20,True
LEAD-006178,2024-06-12,Referral,Alarous,North,Villa,3M-5M,American,100,Negotiation,24.9,8,False,Agent B,0.0,2025-12-26,True
LEAD-006179,2025-05-08,Referral,Sedra,North,Townhouse,500K-1M,Saudi,68,Site Visit,7.9,6,True,Agent E,0.0,2025-12-21,True
LEAD-006180,2024-05-05,Website,Dar Al Salam,West,Villa,5M-10M,Saudi,90,Negotiation,3.9,11,True,Agent A,0.0,2025-12-19,False
LEAD-006181,2024-05-29,Call Center,Al Rimal,East,Villa,3M-5M,Saudi,87,Negotiation,0.3,7,False,Agent F,0.0,2025-12-25,True
LEAD-006182,2025-05-04,Website,Alarous,North,Villa,500K-1M,American,27,New,0.5,1,True,Agent F,0.0,2025-12-18,False
LEAD-006183,2025-03-22,Walk-in,Al Fursan,West,Villa,500K-1M,Egyptian,43,Qualified,2.4,6,True,Agent B,0.0,2025-12-20,True
LEAD-006184,2025-04-30,Call Center,Al Fursan,West,Villa,1M-2M,Saudi,69,Negotiation,2.3,7,True,Agent B,0.0,2025-12-28,False
LEAD-006185,2024-11-19,Website,Al Jawharah,East,Townhouse,1M-2M,Indian,56,Qualified,9.9,5,False,Agent C,0.0,2025-12-29,True
LEAD-006186,2024-08-29,Call Center,Marafy,South,Apartment,1M-2M,Other,36,Negotiation,1.7,6,False,Agent A,0.0,2025-12-23,True
LEAD-006187,2025-11-24,Call Center,Warefa,North,Villa,2M-3M,Pakistani,62,Won,12.1,12,False,Agent E,2758079.0,2025-12-08,False
LEAD-006188,2025-05-10,Call Center,Al Yasmin,Central,Apartment,3M-5M,Jordanian,50,Site Visit,3.0,2,False,Agent B,0.0,2025-12-24,True
LEAD-006189,2024-06-08,Social Media,Al Ahlam,Central,Duplex,3M-5M,Saudi,39,Site Visit,3.5,7,False,Agent A,0.0,2025-12-30,False
LEAD-006190,2024-06-26,Website,Sedra,North,Apartment,3M-5M,Saudi,80,Proposal Sent,0.6,11,True,Agent A,0.0,2025-12-18,True
LEAD-006191,2024-05-28,Walk-in,Al Nargis,Central,Villa,500K-1M,American,79,Lost,7.6,11,False,Agent D,0.0,2024-10-23,False
LEAD-006192,2025-08-20,Exhibition,Al Rimal,East,Villa,1M-2M,Pakistani,50,Qualified,29.0,5,True,Agent C,0.0,2025-12-29,True
LEAD-006193,2024-08-20,Referral,Al Rimal,East,Apartment,2M-3M,Egyptian,44,Negotiation,5.6,7,True,Agent B,0.0,2025-12-19,True
LEAD-006194,2025-02-03,Referral,Al Jawharah,East,Apartment,1M-2M,Saudi,24,Lost,3.1,19,False,Agent A,0.0,2025-02-28,False
LEAD-006195,2025-04-27,Call Center,Al Yasmin,Central,Villa,1M-2M,Pakistani,13,Proposal Sent,0.1,10,False,Agent C,0.0,2025-12-24,False
LEAD-006196,2024-06-21,Partner Agency,Al Bayan,South,Villa,500K-1M,Saudi,83,Site Visit,11.2,11,True,Agent E,0.0,2025-12-31,False
LEAD-006197,2025-06-06,Social Media,Sedra,North,Villa,500K-1M,Jordanian,57,Lost,9.0,15,True,Agent B,0.0,2025-08-07,False
LEAD-006198,2024-03-26,Email Campaign,Sedra,North,Apartment,1M-2M,American,50,Lost,4.2,17,False,Agent D,0.0,2024-05-06,False
LEAD-006199,2025-01-19,Exhibition,Sedra,North,Apartment,2M-3M,Indian,31,Site Visit,10.1,12,False,Agent A,0.0,2025-12-29,False
LEAD-006200,2025-12-14,Website,Dar Al Salam,West,Townhouse,3M-5M,Saudi,77,Contacted,2.8,5,False,Agent A,0.0,2025-12-22,False
LEAD-006201,2025-02-26,Walk-in,Al Ahlam,Central,Penthouse,3M-5M,Indian,80,Lost,0.4,13,False,Agent E,0.0,2025-08-23,False
LEAD-006202,2024-04-21,Website,Al Rimal,East,Penthouse,2M-3M,American,39,Contacted,2.3,3,False,Agent C,0.0,2025-12-20,False
LEAD-006203,2025-08-14,Website,Al Nargis,Central,Apartment,10M+,Pakistani,55,Lost,0.9,12,True,Agent E,0.0,2025-10-02,False
LEAD-006204,2024-11-19,Website,Al Rimal,East,Townhouse,3M-5M,Saudi,50,Contacted,0.9,1,True,Agent D,0.0,2025-12-20,False
LEAD-006205,2025-07-23,Walk-in,Warefa,North,Duplex,1M-2M,UAE,68,Negotiation,3.0,7,False,Agent C,0.0,2025-12-18,True
LEAD-006206,2025-02-07,Social Media,Al Jawharah,East,Apartment,500K-1M,Saudi,59,Proposal Sent,9.8,10,True,Agent B,0.0,2025-12-21,False
LEAD-006207,2024-06-02,Website,Al Ahlam,Central,Villa,3M-5M,Saudi,46,New,39.9,1,True,Agent F,0.0,2025-12-21,True
LEAD-006208,2025-08-05,Referral,Al Bayan,South,Apartment,5M-10M,Saudi,73,Site Visit,3.8,6,True,Agent B,0.0,2025-12-22,False
LEAD-006209,2024-11-24,Social Media,Al Yasmin,Central,Duplex,500K-1M,UAE,29,Contacted,20.2,5,True,Agent F,0.0,2025-12-21,False
LEAD-006210,2025-10-06,Social Media,Al Yasmin,Central,Penthouse,3M-5M,UAE,38,Site Visit,2.7,4,True,Agent A,0.0,2025-12-27,True
LEAD-006211,2024-01-11,Website,Alarous,North,Villa,3M-5M,Other,48,Contacted,40.7,5,False,Agent C,0.0,2025-12-28,True
LEAD-006212,2024-04-12,Referral,Al Yasmin,Central,Villa,2M-3M,Saudi,70,Site Visit,16.0,7,False,Agent B,0.0,2025-12-22,True
LEAD-006213,2025-05-02,Call Center,Sedra,North,Duplex,1M-2M,Saudi,8,Qualified,1.1,4,True,Agent D,0.0,2025-12-26,False
LEAD-006214,2025-08-08,Social Media,Al Jawharah,East,Apartment,2M-3M,Saudi,70,Negotiation,3.4,13,False,Agent F,0.0,2025-12-20,False
LEAD-006215,2024-07-14,Exhibition,Al Fursan,West,Apartment,2M-3M,Egyptian,76,Site Visit,1.4,8,True,Agent A,0.0,2025-12-22,True
LEAD-006216,2025-05-27,Partner Agency,Warefa,North,Apartment,500K-1M,Filipino,45,Negotiation,5.6,9,True,Agent F,0.0,2025-12-23,True
LEAD-006217,2025-02-26,Website,Warefa,North,Apartment,3M-5M,Jordanian,37,Won,28.9,12,True,Agent D,3532668.0,2025-06-21,False
LEAD-006218,2024-11-19,Social Media,Al Bayan,South,Villa,5M-10M,Saudi,57,Won,9.7,13,True,Agent E,7301308.0,2025-04-16,False
LEAD-006219,2025-02-18,Call Center,Al Ahlam,Central,Villa,1M-2M,Saudi,40,Lost,0.9,17,True,Agent A,0.0,2025-05-13,False
LEAD-006220,2025-04-01,Walk-in,Marafy,South,Penthouse,5M-10M,Saudi,100,Won,2.1,13,False,Agent F,7588663.0,2025-04-23,False
LEAD-006221,2025-05-28,Social Media,Al Nargis,Central,Apartment,2M-3M,Saudi,40,Qualified,14.7,1,False,Agent B,0.0,2025-12-28,False
LEAD-006222,2025-02-17,Website,Marafy,South,Villa,500K-1M,Jordanian,47,Negotiation,7.2,9,True,Agent A,0.0,2025-12-26,True
LEAD-006223,2025-03-26,Referral,Al Bayan,South,Apartment,2M-3M,Egyptian,83,Won,77.3,12,True,Agent D,2472413.0,2025-05-01,False
LEAD-006224,2025-01-21,Walk-in,Al Fursan,West,Villa,5M-10M,Egyptian,49,Won,0.9,11,True,Agent B,6949771.0,2025-03-23,False
LEAD-006225,2025-10-21,Walk-in,Marafy,South,Townhouse,500K-1M,Egyptian,54,Contacted,6.2,5,True,Agent C,0.0,2025-12-25,True
LEAD-006226,2024-12-19,Call Center,Al Ahlam,Central,Townhouse,3M-5M,Indian,15,Qualified,3.7,1,False,Agent D,0.0,2025-12-22,False
LEAD-006227,2024-06-28,Referral,Al Ahlam,Central,Townhouse,3M-5M,Filipino,93,Won,53.4,11,True,Agent F,3897546.0,2024-09-08,False
LEAD-006228,2024-12-03,Website,Al Ahlam,Central,Townhouse,500K-1M,Saudi,46,Lost,8.6,12,True,Agent C,0.0,2025-05-23,False
LEAD-006229,2025-06-03,Website,Sedra,North,Apartment,2M-3M,American,40,Contacted,0.5,3,True,Agent C,0.0,2025-12-30,True
LEAD-006230,2025-07-28,Referral,Al Jawharah,East,Apartment,3M-5M,Saudi,74,Site Visit,10.4,2,True,Agent F,0.0,2025-12-31,True
LEAD-006231,2024-06-09,Walk-in,Alarous,North,Apartment,500K-1M,Egyptian,45,Contacted,1.2,1,False,Agent D,0.0,2025-12-26,True
LEAD-006232,2025-08-14,Website,Al Fursan,West,Villa,500K-1M,Saudi,26,Contacted,5.4,2,False,Agent B,0.0,2025-12-23,True
LEAD-006233,2025-11-25,Website,Al Ahlam,Central,Townhouse,500K-1M,Pakistani,38,Lost,10.7,15,False,Agent B,0.0,2025-12-09,False
LEAD-006234,2024-05-05,Website,Alarous,North,Villa,2M-3M,Egyptian,74,Contacted,2.0,4,False,Agent A,0.0,2025-12-24,True
LEAD-006235,2025-04-17,Website,Al Jawharah,East,Villa,1M-2M,Indian,53,New,10.4,1,True,Agent D,0.0,2025-12-30,True
LEAD-006236,2024-03-18,Partner Agency,Al Ahlam,Central,Duplex,2M-3M,Indian,5,Won,7.1,10,True,Agent F,2477733.0,2024-08-26,False
LEAD-006237,2024-01-08,Website,Al Rimal,East,Penthouse,2M-3M,Pakistani,31,Negotiation,31.3,7,True,Agent B,0.0,2025-12-28,True
LEAD-006238,2025-09-29,Referral,Sedra,North,Villa,2M-3M,Egyptian,49,Contacted,1.1,5,False,Agent C,0.0,2025-12-27,False
LEAD-006239,2024-01-09,Call Center,Warefa,North,Apartment,2M-3M,UAE,38,Qualified,7.7,6,True,Agent F,0.0,2025-12-28,False
LEAD-006240,2024-02-05,Social Media,Al Nargis,Central,Duplex,1M-2M,Filipino,48,Negotiation,6.1,9,False,Agent A,0.0,2025-12-23,True
LEAD-006241,2025-11-04,Social Media,Al Bayan,South,Villa,500K-1M,Egyptian,34,Negotiation,15.4,8,True,Agent D,0.0,2025-12-21,False
LEAD-006242,2025-09-22,Website,Dar Al Salam,West,Apartment,1M-2M,Pakistani,18,Proposal Sent,15.6,10,True,Agent F,0.0,2025-12-29,True
LEAD-006243,2024-02-13,Walk-in,Marafy,South,Villa,5M-10M,Saudi,88,Lost,4.1,16,False,Agent F,0.0,2024-04-12,False
LEAD-006244,2024-11-17,Partner Agency,Marafy,South,Villa,2M-3M,Other,15,Proposal Sent,22.9,10,True,Agent D,0.0,2025-12-22,False
LEAD-006245,2024-10-30,Website,Marafy,South,Apartment,1M-2M,Indian,41,Contacted,7.6,2,False,Agent C,0.0,2025-12-24,False
LEAD-006246,2025-02-08,Email Campaign,Warefa,North,Villa,2M-3M,Saudi,34,Negotiation,9.3,10,False,Agent D,0.0,2025-12-21,True
LEAD-006247,2024-03-13,Walk-in,Al Bayan,South,Penthouse,5M-10M,UAE,46,Won,6.8,11,True,Agent E,6960265.0,2024-05-26,False
LEAD-006248,2025-06-18,Referral,Al Yasmin,Central,Villa,5M-10M,Saudi,40,Lost,3.9,14,True,Agent F,0.0,2025-10-09,False
LEAD-006249,2024-01-08,Social Media,Al Fursan,West,Villa,2M-3M,Saudi,46,Lost,1.5,13,True,Agent A,0.0,2024-04-13,False
LEAD-006250,2024-11-15,Referral,Marafy,South,Townhouse,5M-10M,UAE,82,Proposal Sent,0.5,13,False,Agent E,0.0,2025-12-25,False
LEAD-006251,2024-02-29,Referral,Marafy,South,Villa,3M-5M,UAE,64,Site Visit,8.3,7,True,Agent B,0.0,2025-12-29,True
LEAD-006252,2025-05-25,Exhibition,Sedra,North,Apartment,2M-3M,Other,57,Proposal Sent,12.8,13,True,Agent D,0.0,2025-12-26,True
LEAD-006253,2024-09-16,Email Campaign,Al Rimal,East,Apartment,10M+,UAE,45,Proposal Sent,2.2,10,False,Agent E,0.0,2025-12-20,True
LEAD-006254,2024-12-14,Partner Agency,Al Ahlam,Central,Townhouse,1M-2M,Jordanian,33,New,40.3,1,True,Agent F,0.0,2025-12-26,True
